,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
3181,-1,159000,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0,-180.0
3182,-1,159100,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
3183,-1,159100,KELP,2014,31,,,,,2017,26,,,,,2015.5,469.078125
3184,-1,159200,RAINFOREST_RESIN,9995,30,,,,,10002,1,10005.0,30.0,,,9998.5,-180.0
3185,-1,159200,KELP,2014,30,,,,,2017,30,,,,,2015.5,463.9296875
3186,-1,159300,KELP,2014,20,,,,,2018,21,,,,,2016.0,458.28125
3187,-1,159300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,-180.0
3188,-1,159400,RAINFOREST_RESIN,10000,6,9998.0,6.0,9996.0,1.0,10004,1,10005.0,23.0,,,10002.0,-180.0
3189,-1,159400,KELP,2016,6,2014.0,24.0,,,2018,24,,,,,2017.0,447.71875
3190,-1,159500,KELP,2014,26,,,,,2018,26,,,,,2016.0,449.84375
3191,-1,159500,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
3192,-1,159600,RAINFOREST_RESIN,9998,8,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,-180.0
3193,-1,159600,KELP,2016,1,2014.0,24.0,,,2018,24,,,,,2017.0,455.3671875
3194,-1,159700,KELP,2014,30,,,,,2017,1,2018.0,29.0,,,2015.5,459.640625
3195,-1,159700,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,9998,4,10004.0,1.0,10005.0,29.0,9997.0,-180.0
3196,-1,159800,RAINFOREST_RESIN,9995,20,,,,,10002,3,10005.0,20.0,,,9998.5,-180.0
3197,-1,159800,KELP,2014,20,,,,,2018,20,,,,,2016.0,462.1796875
3198,-1,159900,KELP,2014,25,,,,,2015,5,2017.0,1.0,2018.0,24.0,2014.5,461.140625
3199,-1,159900,RAINFOREST_RESIN,9998,2,9996.0,1.0,9995.0,24.0,10000,5,10004.0,1.0,10005.0,24.0,9999.0,-180.0
3200,-1,160000,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-180.0
3201,-1,160000,KELP,2014,26,,,,,2018,26,,,,,2016.0,456.984375
3202,-1,160100,KELP,2015,33,,,,,2018,26,,,,,2016.5,432.0078125
3203,-1,160100,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-180.0
3204,-1,160200,RAINFOREST_RESIN,9998,4,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,-180.0
3205,-1,160200,KELP,2014,24,,,,,2016,5,2017.0,1.0,2018.0,23.0,2015.0,458.1484375
3206,-1,160300,KELP,2014,29,,,,,2017,26,,,,,2015.5,465.703125
3207,-1,160300,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,-180.0
3208,-1,160400,RAINFOREST_RESIN,9995,23,,,,,9998,1,10002.0,8.0,10005.0,23.0,9996.5,-180.0
3209,-1,160400,KELP,2017,1,2014.0,23.0,,,2018,23,,,,,2017.5,450.9609375
3210,-1,160500,KELP,2014,24,,,,,2018,24,,,,,2016.0,457.015625
3211,-1,160500,RAINFOREST_RESIN,9998,4,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-180.0
3212,-1,160600,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,-180.0
3213,-1,160600,KELP,2014,22,,,,,2017,22,,,,,2015.5,466.484375
3214,-1,160700,KELP,2014,26,,,,,2017,24,,,,,2015.5,470.2890625
3215,-1,160700,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,-180.0
3216,-1,160800,RAINFOREST_RESIN,10002,2,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,-180.0
3217,-1,160800,KELP,2015,2,2014.0,27.0,,,2018,29,,,,,2016.5,442.1015625
3218,-1,160900,KELP,2015,3,2014.0,30.0,,,2018,30,,,,,2016.5,453.4765625
3219,-1,160900,RAINFOREST_RESIN,10000,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10002.0,-180.0
3220,-1,161000,RAINFOREST_RESIN,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5,-180.0
3221,-1,161000,KELP,2014,27,,,,,2015,8,2018.0,27.0,,,2014.5,460.5546875
3222,-1,161100,KELP,2014,28,,,,,2018,28,,,,,2016.0,451.84375
3223,-1,161100,RAINFOREST_RESIN,9995,28,,,,,10002,10,10005.0,28.0,,,9998.5,-180.0
3224,-1,161200,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-180.0
3225,-1,161200,KELP,2014,31,,,,,2017,1,2018.0,30.0,,,2015.5,457.875
3226,-1,161300,KELP,2014,20,,,,,2018,20,,,,,2016.0,454.9296875
3227,-1,161300,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,-180.0
3228,-1,161400,RAINFOREST_RESIN,9998,7,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,-180.0
3229,-1,161400,KELP,2015,3,2014.0,27.0,,,2017,1,2018.0,26.0,,,2016.0,458.1328125
3230,-1,161500,KELP,2014,22,,,,,2018,22,,,,,2016.0,453.5078125
3231,-1,161500,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,-180.0
3232,-1,161600,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0,-180.0
3233,-1,161600,KELP,2014,22,,,,,2018,22,,,,,2016.0,453.1328125
3234,-1,161700,KELP,2016,7,2014.0,26.0,,,2018,26,,,,,2017.0,453.125
3235,-1,161700,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
3236,-1,161800,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,-180.0
3237,-1,161800,KELP,2014,21,,,,,2018,21,,,,,2016.0,449.5
3238,-1,161900,KELP,2015,23,,,,,2018,23,,,,,2016.5,439.2890625
3239,-1,161900,RAINFOREST_RESIN,9998,9,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,-180.0
3240,-1,162000,KELP,2015,28,,,,,2018,23,,,,,2016.5,429.6328125
3241,-1,162000,RAINFOREST_RESIN,9998,1,9995.0,23.0,,,10005,23,,,,,10001.5,-180.0
3242,-1,162100,RAINFOREST_RESIN,9998,4,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,-180.0
3243,-1,162100,KELP,2015,29,,,,,2018,25,,,,,2016.5,412.90625
3244,-1,162200,RAINFOREST_RESIN,9995,20,,,,,10002,10,10005.0,20.0,,,9998.5,-180.0
3245,-1,162200,KELP,2015,20,,,,,2019,20,,,,,2017.0,404.609375
3246,-1,162300,KELP,2016,5,2015.0,30.0,,,2019,30,,,,,2017.5,406.8125
3247,-1,162300,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-180.0
3248,-1,162400,KELP,2015,24,,,,,2016,5,2019.0,24.0,,,2015.5,402.203125
3249,-1,162400,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10000,5,10004.0,2.0,10005.0,22.0,9998.0,-180.0
3250,-1,162500,RAINFOREST_RESIN,9998,2,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-180.0
3251,-1,162500,KELP,2015,24,,,,,2017,5,2019.0,24.0,,,2016.0,406.15625
3252,-1,162600,RAINFOREST_RESIN,9995,21,,,,,10000,5,10002.0,3.0,10005.0,21.0,9997.5,-180.0
3253,-1,162600,KELP,2015,21,,,,,2017,4,2019.0,21.0,,,2016.0,393.3359375
3254,-1,162700,KELP,2016,24,,,,,2019,24,,,,,2017.5,380.8828125
3255,-1,162700,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-180.0
3256,-1,162800,KELP,2016,29,,,,,2018,8,2019.0,29.0,,,2017.0,387.1953125
3257,-1,162800,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-180.0
3258,-1,162900,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
3259,-1,162900,KELP,2016,23,,,,,2018,3,2019.0,23.0,,,2017.0,390.1015625
3260,-1,163000,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-180.0
3261,-1,163000,KELP,2016,1,2015.0,29.0,,,2019,30,,,,,2017.5,391.6640625
3262,-1,163100,KELP,2015,28,,,,,2019,28,,,,,2017.0,396.8046875
3263,-1,163100,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,9998,4,10002.0,7.0,10004.0,1.0,9997.0,-180.0
3264,-1,163200,KELP,2015,21,,,,,2019,21,,,,,2017.0,400.7421875
3265,-1,163200,RAINFOREST_RESIN,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,-180.0
3266,-1,163300,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,-180.0
3267,-1,163300,KELP,2015,27,,,,,2018,27,,,,,2016.5,423.2265625
3268,-1,163400,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,-180.0
3269,-1,163400,KELP,2015,22,,,,,2018,22,,,,,2016.5,423.0546875
3270,-1,163500,KELP,2015,2,2014.0,28.0,,,2016,2,2018.0,30.0,,,2015.5,442.4140625
3271,-1,163500,RAINFOREST_RESIN,10002,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,-180.0
3272,-1,163600,KELP,2014,28,,,,,2017,1,2018.0,27.0,,,2015.5,458.375
3273,-1,163600,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-180.0
3274,-1,163700,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
3275,-1,163700,KELP,2014,26,,,,,2018,26,,,,,2016.0,446.5703125
3276,-1,163800,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,-180.0
3277,-1,163800,KELP,2015,1,2014.0,25.0,,,2018,26,,,,,2016.5,446.046875
3278,-1,163900,KELP,2015,24,,,,,2018,24,,,,,2016.5,437.40625
3279,-1,163900,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-180.0
3280,-1,164000,KELP,2015,39,,,,,2018,31,,,,,2016.5,432.4140625
3281,-1,164000,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,9998,1,10004.0,2.0,10005.0,29.0,9997.0,-180.0
3282,-1,164100,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10002,8,10004.0,2.0,10005.0,22.0,9999.0,-180.0
3283,-1,164100,KELP,2015,26,,,,,2018,24,,,,,2016.5,425.7109375
3284,-1,164200,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-180.0
3285,-1,164200,KELP,2015,25,,,,,2019,25,,,,,2017.0,406.6015625
3286,-1,164300,KELP,2015,26,,,,,2018,24,,,,,2016.5,413.3125
3287,-1,164300,RAINFOREST_RESIN,9998,7,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,-180.0
3288,-1,164400,KELP,2017,2,2016.0,24.0,,,2020,26,,,,,2018.5,343.28125
3289,-1,164400,RAINFOREST_RESIN,9998,7,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-180.0
3290,-1,164500,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-180.0
3291,-1,164500,KELP,2016,27,,,,,2020,27,,,,,2018.0,355.4609375
3292,-1,164600,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,9998,1,10004.0,1.0,10005.0,22.0,9997.0,-180.0
3293,-1,164600,KELP,2018,1,2017.0,1.0,2016.0,23.0,2019,1,2020.0,22.0,,,2018.5,359.7421875
3294,-1,164700,KELP,2016,26,,,,,2019,26,,,,,2017.5,382.7890625
3295,-1,164700,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-180.0
3296,-1,164800,KELP,2016,23,,,,,2019,2,2020.0,21.0,,,2017.5,360.8671875
3297,-1,164800,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-180.0
3298,-1,164900,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10000,5,10004.0,1.0,10005.0,28.0,9998.0,-180.0
3299,-1,164900,KELP,2016,29,,,,,2017,5,2020.0,29.0,,,2016.5,355.8828125
3300,-1,165000,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10002,8,10004.0,2.0,10005.0,23.0,9999.0,-180.0
3301,-1,165000,KELP,2018,1,2016.0,25.0,,,2019,25,,,,,2018.5,362.7265625
3302,-1,165100,KELP,2018,1,2016.0,30.0,,,2019,30,,,,,2018.5,372.5078125
3303,-1,165100,RAINFOREST_RESIN,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,-180.0
3304,-1,165200,KELP,2016,21,,,,,2017,6,2018.0,5.0,2019.0,21.0,2016.5,383.375
3305,-1,165200,RAINFOREST_RESIN,9995,21,,,,,10000,6,10005.0,21.0,,,9997.5,-180.0
3306,-1,165300,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,-180.0
3307,-1,165300,KELP,2016,22,,,,,2018,4,2019.0,22.0,,,2017.0,374.390625
3308,-1,165400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,-180.0
3309,-1,165400,KELP,2016,24,,,,,2019,24,,,,,2017.5,381.59375
3310,-1,165500,KELP,2017,4,2016.0,22.0,,,2019,22,,,,,2018.0,372.2578125
3311,-1,165500,RAINFOREST_RESIN,10000,4,9998.0,6.0,9996.0,1.0,10004,1,10005.0,21.0,,,10002.0,-180.0
3312,-1,165600,KELP,2016,26,,,,,2019,26,,,,,2017.5,368.046875
3313,-1,165600,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,-180.0
3314,-1,165700,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10002,6,10004.0,2.0,10005.0,29.0,9999.0,-180.0
3315,-1,165700,KELP,2018,1,2016.0,31.0,,,2019,31,,,,,2018.5,370.515625
3316,-1,165800,RAINFOREST_RESIN,9995,26,,,,,10002,3,10005.0,26.0,,,9998.5,-180.0
3317,-1,165800,KELP,2016,26,,,,,2019,26,,,,,2017.5,367.0390625
3318,-1,165900,KELP,2016,30,,,,,2019,30,,,,,2017.5,364.234375
3319,-1,165900,RAINFOREST_RESIN,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5,-180.0
3320,-1,166000,KELP,2019,1,2017.0,1.0,2016.0,23.0,2020,24,,,,,2019.5,341.6640625
3321,-1,166000,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-180.0
3322,-1,166100,RAINFOREST_RESIN,9995,27,,,,,10002,8,10005.0,27.0,,,9998.5,-180.0
3323,-1,166100,KELP,2016,27,,,,,2019,27,,,,,2017.5,377.0
3324,-1,166200,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,9998,1,10004.0,1.0,10005.0,23.0,9997.0,-180.0
3325,-1,166200,KELP,2016,24,,,,,2017,3,2019.0,24.0,,,2016.5,367.03125
3326,-1,166300,KELP,2016,30,,,,,2020,30,,,,,2018.0,354.21875
3327,-1,166300,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
3328,-1,166400,KELP,2016,29,,,,,2020,29,,,,,2018.0,354.84375
3329,-1,166400,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,-180.0
3330,-1,166500,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-180.0
3331,-1,166500,KELP,2016,24,,,,,2020,24,,,,,2018.0,355.8671875
3332,-1,166600,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-180.0
3333,-1,166600,KELP,2016,21,,,,,2020,21,,,,,2018.0,353.7578125
3334,-1,166700,KELP,2016,29,,,,,2020,29,,,,,2018.0,354.71875
3335,-1,166700,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-180.0
3336,-1,166800,KELP,2017,3,2016.0,28.0,,,2019,2,2020.0,26.0,,,2018.0,357.859375
3337,-1,166800,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-180.0
3338,-1,166900,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-180.0
3339,-1,166900,KELP,2017,7,2016.0,26.0,,,2019,2,2020.0,24.0,,,2018.0,358.765625
3340,-1,167000,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-180.0
3341,-1,167000,KELP,2016,28,,,,,2017,5,2020.0,28.0,,,2016.5,357.1171875
3342,-1,167100,KELP,2016,28,,,,,2020,28,,,,,2018.0,354.71875
3343,-1,167100,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10002,7,10004.0,1.0,10005.0,27.0,9999.0,-180.0
3344,-1,167200,KELP,2016,29,,,,,2019,1,2020.0,28.0,,,2017.5,361.3671875
3345,-1,167200,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10002,9,10004.0,1.0,10005.0,28.0,9999.0,-180.0
3346,-1,167300,RAINFOREST_RESIN,9995,28,,,,,10002,4,10005.0,28.0,,,9998.5,-180.0
3347,-1,167300,KELP,2016,28,,,,,2019,28,,,,,2017.5,363.2578125
3348,-1,167400,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0,-180.0
3349,-1,167400,KELP,2016,27,,,,,2020,27,,,,,2018.0,354.109375
3350,-1,167500,KELP,2016,23,,,,,2020,23,,,,,2018.0,352.15625
3351,-1,167500,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-180.0
3352,-1,167600,KELP,2016,29,,,,,2018,1,2020.0,29.0,,,2017.0,351.609375
3353,-1,167600,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,-180.0
3354,-1,167700,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,9998,4,10004.0,2.0,10005.0,26.0,9997.0,-180.0
3355,-1,167700,KELP,2016,28,,,,,2018,2,2020.0,28.0,,,2017.0,354.046875
3356,-1,167800,RAINFOREST_RESIN,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,-180.0
3357,-1,167800,KELP,2019,1,2016.0,22.0,,,2020,22,,,,,2019.5,352.03125
3358,-1,167900,KELP,2016,32,,,,,2019,2,2020.0,30.0,,,2017.5,360.3359375
3359,-1,167900,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,9998,1,10004.0,2.0,10005.0,30.0,9997.0,-180.0
3360,-1,168000,KELP,2016,29,,,,,2019,29,,,,,2017.5,375.1640625
3361,-1,168000,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,-180.0
3362,-1,168100,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,9998,1,10004.0,2.0,10005.0,24.0,9997.0,-180.0
3363,-1,168100,KELP,2016,26,,,,,2020,26,,,,,2018.0,355.8203125
3364,-1,168200,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,-180.0
3365,-1,168200,KELP,2017,25,,,,,2020,25,,,,,2018.5,333.8515625
3366,-1,168300,KELP,2016,29,,,,,2020,29,,,,,2018.0,346.9921875
3367,-1,168300,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10002,5,10004.0,1.0,10005.0,28.0,9999.0,-180.0
3368,-1,168400,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10002,8,10004.0,1.0,10005.0,24.0,9999.0,-180.0
3369,-1,168400,KELP,2017,25,,,,,2020,25,,,,,2018.5,339.0390625
3370,-1,168500,KELP,2017,25,,,,,2020,25,,,,,2018.5,338.328125
3371,-1,168500,RAINFOREST_RESIN,10002,1,9998.0,3.0,9996.0,2.0,10004,2,10005.0,23.0,,,10003.0,-180.0
3372,-1,168600,RAINFOREST_RESIN,9998,7,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,-180.0
3373,-1,168600,KELP,2017,22,,,,,2019,1,2020.0,22.0,,,2018.0,318.78125
3374,-1,168700,KELP,2017,25,,,,,2019,3,2020.0,25.0,,,2018.0,332.984375
3375,-1,168700,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-180.0
3376,-1,168800,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,-180.0
3377,-1,168800,KELP,2017,25,,,,,2019,7,2020.0,25.0,,,2018.0,327.3359375
3378,-1,168900,KELP,2017,20,,,,,2020,20,,,,,2018.5,338.484375
3379,-1,168900,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,-180.0
3380,-1,169000,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-180.0
3381,-1,169000,KELP,2017,28,,,,,2019,3,2020.0,28.0,,,2018.0,338.4375
3382,-1,169100,KELP,2017,27,,,,,2020,27,,,,,2018.5,339.4609375
3383,-1,169100,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-180.0
3384,-1,169200,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-180.0
3385,-1,169200,KELP,2019,1,2017.0,22.0,,,2020,22,,,,,2019.5,336.75
3386,-1,169300,KELP,2017,33,,,,,2020,29,,,,,2018.5,323.03125
3387,-1,169300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,-180.0
3388,-1,169400,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
3389,-1,169400,KELP,2017,23,,,,,2021,23,,,,,2019.0,303.7890625
3390,-1,169500,KELP,2019,1,2017.0,25.0,,,2021,25,,,,,2020.0,302.8203125
3391,-1,169500,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-180.0
3392,-1,169600,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-180.0
3393,-1,169600,KELP,2017,26,,,,,2021,26,,,,,2019.0,301.1640625
3394,-1,169700,KELP,2018,6,2017.0,30.0,,,2020,2,2021.0,28.0,,,2019.0,308.9609375
3395,-1,169700,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,-180.0
3396,-1,169800,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-180.0
3397,-1,169800,KELP,2017,32,,,,,2020,2,2021.0,30.0,,,2018.5,310.3515625
3398,-1,169900,KELP,2017,29,,,,,2020,30,,,,,2018.5,324.6640625
3399,-1,169900,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
3400,-1,170000,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-180.0
3401,-1,170000,KELP,2017,26,,,,,2020,26,,,,,2018.5,327.515625
3402,-1,170100,KELP,2017,32,,,,,2021,32,,,,,2019.0,306.0546875
3403,-1,170100,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10002,10,10004.0,2.0,10005.0,30.0,9999.0,-180.0
3404,-1,170200,RAINFOREST_RESIN,9995,22,,,,,10002,5,10005.0,22.0,,,9998.5,-180.0
3405,-1,170200,KELP,2017,21,,,,,2020,22,,,,,2018.5,316.484375
3406,-1,170300,KELP,2018,23,,,,,2021,23,,,,,2019.5,266.421875
3407,-1,170300,RAINFOREST_RESIN,9998,4,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,-180.0
3408,-1,170400,RAINFOREST_RESIN,10002,11,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,-180.0
3409,-1,170400,KELP,2020,10,2018.0,31.0,,,2021,31,,,,,2020.5,265.3984375
3410,-1,170500,KELP,2018,39,,,,,2021,32,,,,,2019.5,281.546875
3411,-1,170500,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-180.0
3412,-1,170600,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,-180.0
3413,-1,170600,KELP,2018,24,,,,,2021,24,,,,,2019.5,290.0703125
3414,-1,170700,KELP,2018,29,,,,,2022,29,,,,,2020.0,257.1796875
3415,-1,170700,RAINFOREST_RESIN,9998,2,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,-180.0
3416,-1,170800,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
3417,-1,170800,KELP,2019,26,,,,,2022,26,,,,,2020.5,237.5703125
3418,-1,170900,KELP,2019,1,2018.0,28.0,,,2022,28,,,,,2020.5,248.96875
3419,-1,170900,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10002,3,10004.0,2.0,10005.0,26.0,9999.0,-180.0
3420,-1,171000,KELP,2018,27,,,,,2019,3,2022.0,27.0,,,2018.5,245.515625
3421,-1,171000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,-180.0
3422,-1,171100,RAINFOREST_RESIN,10002,3,9998.0,5.0,9996.0,2.0,10004,2,10005.0,28.0,,,10003.0,-180.0
3423,-1,171100,KELP,2018,30,,,,,2020,1,2022.0,30.0,,,2019.0,255.921875
3424,-1,171200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,-180.0
3425,-1,171200,KELP,2018,21,,,,,2021,21,,,,,2019.5,262.796875
3426,-1,171300,KELP,2018,30,,,,,2021,25,,,,,2019.5,265.03125
3427,-1,171300,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,-180.0
3428,-1,171400,KELP,2018,30,,,,,2021,30,,,,,2019.5,275.28125
3429,-1,171400,RAINFOREST_RESIN,10002,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0,-180.0
3430,-1,171500,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0,-180.0
3431,-1,171500,KELP,2018,23,,,,,2021,23,,,,,2019.5,276.234375
3432,-1,171600,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,9998,11,10004.0,2.0,10005.0,30.0,9997.0,-180.0
3433,-1,171600,KELP,2018,28,,,,,2020,8,2021.0,32.0,,,2019.0,287.859375
3434,-1,171700,KELP,2017,23,,,,,2021,23,,,,,2019.0,297.2578125
3435,-1,171700,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-180.0
